WI_SL,2,West Indies,KA Pollard,SD Hope,2019-20
WI_SL,3,Sri Lanka,FDM Karunaratne,MDKJ Perera,2019-20
WI_SL,3,West Indies,KA Pollard,SD Hope,2019-20
AUS_SA,1,South Africa,Q de Kock,Q de Kock,2019-20
AUS_SA,1,Australia,AJ Finch,AT Carey,2019-20
AUS_SA,2,Australia,AJ Finch,AT Carey,2019-20
AUS_SA,2,South Africa,Q de Kock,Q de Kock,2019-20
AUS_SA,3,Australia,AJ Finch,AT Carey,2019-20
AUS_SA,3,South Africa,Q de Kock,Q de Kock,2019-20
ZIM_BAN,1,Bangladesh,Mashrafe Mortaza,Mushfiqur Rahim,2019-20
ZIM_BAN,1,Zimbabwe,CJ Chibhabha,R Mutumbami,2019-20
ZIM_BAN,2,Bangladesh,Mashrafe Mortaza,Mushfiqur Rahim,2019-20
ZIM_BAN,2,Zimbabwe,SC Williams,R Mutumbami,2019-20
ZIM_BAN,3,Bangladesh,Mashrafe Mortaza,Liton Das,2019-20
ZIM_BAN,3,Zimbabwe,SC Williams,R Mutumbami,2019-20
NZ_AUS,1,Australia,AJ Finch,AT Carey,2019-20
NZ_AUS,1,New Zealand,KS Williamson,TWM Latham,2019-20
IRE_ENG,1,Ireland,A Balbirnie,L Tucker,2020
IRE_ENG,1,England,EJG Morgan,JM Bairstow,2020
IRE_ENG,2,Ireland,A Balbirnie,L Tucker,2020
IRE_ENG,2,England,EJG Morgan,JM Bairstow,2020
IRE_ENG,3,England,EJG Morgan,JM Bairstow,2020
IRE_ENG,3,Ireland,A Balbirnie,L Tucker,2020
AUS_ENG,1,Australia,AJ Finch,AT Carey,2020
AUS_ENG,1,England,EJG Morgan,JC Buttler,2020
AUS_ENG,2,England,EJG Morgan,JC Buttler,2020
AUS_ENG,2,Australia,AJ Finch,AT Carey,2020
AUS_ENG,3,England,EJG Morgan,JC Buttler,2020
AUS_ENG,3,Australia,AJ Finch,AT Carey,2020
ZIMPAK,1,Pakistan,Babar Azam,Mohammad Rizwan,2020-21
ZIMPAK,1,Zimbabwe,CJ Chibhabha,BRM Taylor,2020-21
ZIMPAK,2,Zimbabwe,CJ Chibhabha,BRM Taylor,2020-21
ZIMPAK,2,Pakistan,Babar Azam,Mohammad Rizwan,2020-21
ZIMPAK,3,Zimbabwe,CJ Chibhabha,BRM Taylor,2020-21
ZIMPAK,3,Pakistan,Babar Azam,Mohammad Rizwan,2020-21
INDAUS,1,Australia,AJ Finch,AT Carey,2020-21
INDAUS,1,India,V Kohli,KL Rahul,2020-21
INDAUS,2,Australia,AJ Finch,AT Carey,2020-21
INDAUS,2,India,V Kohli,KL Rahul,2020-21
INDAUS,3,India,V Kohli,KL Rahul,2020-21
INDAUS,3,Australia,AJ Finch,AT Carey,2020-21
IREUAE,1,Ireland,A Balbirnie,L Tucker,2020-21
IREUAE,1,United Arab Emirates,Ahmed Raza,V Aravind,2020-21
IREUAE,2,Ireland,A Balbirnie,L Tucker,2020-21
IREUAE,2,United Arab Emirates,Ahmed Raza,V Aravind,2020-21
IREAF,1,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,2020-21
IREAF,1,Ireland,A Balbirnie,L Tucker,2020-21
IREAF,2,Ireland,A Balbirnie,L Tucker,2020-21
IREAF,2,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,2020-21
IREAF,3,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,2020-21
IREAF,3,Ireland,A Balbirnie,L Tucker,2020-21
WIBAN,1,West Indies,JN Mohammed,J Da Silva,2020-21
WIBAN,1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
WIBAN,2,West Indies,JN Mohammed,J Da Silva,2020-21
WIBAN,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
WIBAN,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
WIBAN,3,West Indies,JN Mohammed,JN Hamilton,2020-21
SLWI,1,Sri Lanka,FDM Karunaratne,LD Chandimal,2020-21
SLWI,1,West Indies,KA Pollard,SD Hope,2020-21
SLWI,2,Sri Lanka,FDM Karunaratne,LD Chandimal,2020-21
